Company Name,Product Name,Location,Latitude,Longitude
"Interface, Inc.","Carpets and other textile floor coverings, woven, not tufted or flocked, of man-made textile materials","Craigavon, Northern Ireland, UK",54.4475,-6.3870
"Interface, Inc.","Carpets and other textile floor coverings, woven, not tufted or flocked, of man-made textile materials","Scherpenzeel, Netherlands",52.0833,5.4833
"Interface, Inc.","Carpets and other textile floor coverings, woven, not tufted or flocked, of man-made textile materials","Taicang, China",31.4583,121.1583
"Shoe Carnival, Inc.","Footwear with outer soles of rubber, plastics, leather or composition leather and uppers of leather","Evansville, Indiana, USA",37.9716,-87.5711
"Paramount Group, Inc.",Aluminum Structures,"123 Main St, Anytown, USA",40.7128,-74.0060
"Paramount Group, Inc.",Aluminum Structures,"456 Market St, Othertown, USA",34.0522,-118.2437
ProFrac Holding Corp.,Mobile Drilling Derricks,"Williston, North Dakota, USA",48.146968,-103.617974
ProFrac Holding Corp.,Mobile Drilling Derricks,"Odessa, Texas, USA",31.845682,-102.367645
ProFrac Holding Corp.,Mobile Drilling Derricks,"Pittsburgh, Pennsylvania, USA",40.440625,-79.995886
"Wolverine World Wide, Inc.","Footwear with outer soles of rubber, plastics or composition leather","Rockford, Michigan, USA",43.1200,-85.5600
"Wolverine World Wide, Inc.","Footwear with outer soles of rubber, plastics or composition leather","Big Rapids, Michigan, USA",43.6989,-85.4836
"Wolverine World Wide, Inc.","Footwear with outer soles of rubber, plastics or composition leather","Chuzhou, Anhui, China",32.3218,118.2972
"Wolverine World Wide, Inc.","Footwear with outer soles of rubber, plastics or composition leather","Ho Chi Minh City, Vietnam",10.7769,106.7009
"SMART Global Holdings, Inc.",Parts and accessories of automatic data processing machines,"Penang, Malaysia",5.4164,100.3327
"SMART Global Holdings, Inc.",Parts and accessories of automatic data processing machines,"Newark, California, USA",37.5297,-122.0402
"SMART Global Holdings, Inc.",Parts and accessories of automatic data processing machines,"Atibaia, Brazil",-23.1171,-46.5564
"SMART Global Holdings, Inc.","Electronic integrated circuits, other than processors and controllers","Penang, Malaysia",5.4141,100.3288
"SMART Global Holdings, Inc.","Electronic integrated circuits, other than processors and controllers","Tijuana, Mexico",32.5149,-117.0382
Sable Offshore Corp.,"Natural Gas, Liquefied","Sable Island, Nova Scotia, Canada",43.9336,-60.0069
Sable Offshore Corp.,"Petroleum Oils, Not Crude",Gulf of Mexico Platform A,27.5000,-90.5000
Sable Offshore Corp.,"Petroleum Oils, Not Crude",North Sea Platform B,58.0000,1.5000
Sable Offshore Corp.,"Petroleum Oils, Not Crude",West Africa Offshore Site C,0.0000,5.0000
Sable Offshore Corp.,Petroleum Bitumen,"Houston, Texas, USA",29.7604,-95.3698
Sable Offshore Corp.,Petroleum Bitumen,"Al Jubail, Saudi Arabia",27.0112,49.6583
Sable Offshore Corp.,Petroleum Bitumen,"Rotterdam, Netherlands",51.9225,4.4792
Sable Offshore Corp.,Petroleum Bitumen,Singapore,1.3521,103.8198
Orion S.A.,"Phenolic resins, in primary forms","Cologne, Germany",50.9375,6.9603
Orion S.A.,"Phenolic resins, in primary forms","Rijeka, Croatia",45.3271,14.4422
"Triumph Group, Inc.",Aircraft Parts,"Red Oak, Texas, USA",32.5229,-96.8034
"Triumph Group, Inc.",Aircraft Parts,"Grand Prairie, Texas, USA",32.7454,-96.9978
"Triumph Group, Inc.",Aircraft Parts,"Hot Springs, Arkansas, USA",34.5037,-93.0552
"Triumph Group, Inc.",Aircraft Parts,"Park City, Utah, USA",40.6461,-111.4980
"Triumph Group, Inc.",Aircraft Parts,"Milledgeville, Georgia, USA",33.0801,-83.2321
Uniti Group Inc.,Fiber optic cables,"Little Rock, Arkansas, USA",34.7465,-92.2896
"Thermon Group Holdings, Inc.",Insulated Electric Conductors,"San Marcos, Texas, USA",29.8833,-97.9414
"Thermon Group Holdings, Inc.",Insulated Electric Conductors,"Bishopville, South Carolina, USA",34.2185,-80.2481
"Thermon Group Holdings, Inc.",Insulated Electric Conductors,"Oakville, Ontario, Canada",43.4675,-79.6877
"Thermon Group Holdings, Inc.",Insulated Electric Conductors,"Pune, Maharashtra, India",18.5204,73.8567
"Thermon Group Holdings, Inc.",Insulated Electric Conductors,"Glasgow, Scotland, United Kingdom",55.8642,-4.2518
"Thermon Group Holdings, Inc.",Industrial Heating Equipment,"San Marcos, TX, USA",29.8833,-97.9414
"Thermon Group Holdings, Inc.",Industrial Heating Equipment,"Calgary, Alberta, Canada",51.0447,-114.0719
"Thermon Group Holdings, Inc.",Industrial Heating Equipment,"Houston, TX, USA",29.7604,-95.3698
"Thermon Group Holdings, Inc.",Industrial Heating Equipment,"Pune, India",18.5204,73.8567
"Thermon Group Holdings, Inc.",Industrial Heating Equipment,"Glasgow, United Kingdom",55.8642,-4.2518
"Thermon Group Holdings, Inc.",Industrial Heating Equipment,"Dammam, Saudi Arabia",26.4207,50.0888
"Thermon Group Holdings, Inc.",Electrical Control Panels,"San Marcos, Texas, USA",29.8833,-97.9414
"Thermon Group Holdings, Inc.",Electrical Control Panels,"Oakville, Ontario, Canada",43.4675,-79.6877
"Argan, Inc.",Towers and Lattice Masts,"Baltimore, Maryland, USA",39.2904,-76.6122
"Argan, Inc.",Towers and Lattice Masts,"Houston, Texas, USA",29.7604,-95.3698
"FIGS, Inc.","Garments, made up of fabrics of heading 5602 or 5603","Los Angeles, California, USA",34.0522,-118.2437
"FIGS, Inc.","Garments, made up of fabrics of heading 5602 or 5603","Tijuana, Baja California, Mexico",32.5149,-117.0382
"FIGS, Inc.",Men's or boys' garments of man-made fibers,"Los Angeles, California, USA",34.0522,-118.2437
"FIGS, Inc.",Men's or boys' garments of man-made fibers,"Ciudad Juárez, Chihuahua, Mexico",31.6904,-106.4245
SSR Mining Inc.,"Gold, non-monetary, unwrought","Marigold Mine, Nevada, USA",40.6112,-117.8028
SSR Mining Inc.,"Gold, non-monetary, unwrought","Seabee Gold Operation, Saskatchewan, Canada",55.1608,-103.1044
SSR Mining Inc.,"Gold, non-monetary, unwrought","Çöpler Gold Mine, Erzincan, Turkey",39.5482,38.7347
SSR Mining Inc.,"Silver, unwrought","Marigold Mine, Nevada, USA",40.6075,-117.2197
SSR Mining Inc.,"Silver, unwrought","Seabee Gold Operation, Saskatchewan, Canada",56.0308,-103.2022
SSR Mining Inc.,"Silver, unwrought","Puna Operations, Jujuy, Argentina",-23.1791,-66.5683
Ichor Holdings,Machines and apparatus for the manufacture of semiconductor devices or of electronic integrated circuits,"Fremont, California, USA",37.5485,-121.9886
Ichor Holdings,Machines and apparatus for the manufacture of semiconductor devices or of electronic integrated circuits,"Tualatin, Oregon, USA",45.3847,-122.7638
Ichor Holdings,Machines and apparatus for the manufacture of semiconductor devices or of electronic integrated circuits,Singapore,1.3521,103.8198
Ichor Holdings,"Parts of vacuum pumps, air or gas compressors and fans; ventilating or recycling hoods incorporating a fan","Fremont, California, USA",37.5483,-121.9886
Ichor Holdings,"Parts of vacuum pumps, air or gas compressors and fans; ventilating or recycling hoods incorporating a fan","Tualatin, Oregon, USA",45.3842,-122.7638
Ichor Holdings,"Parts of vacuum pumps, air or gas compressors and fans; ventilating or recycling hoods incorporating a fan",Singapore,1.3521,103.8198
Ichor Holdings,"Parts of vacuum pumps, air or gas compressors and fans; ventilating or recycling hoods incorporating a fan","Penang, Malaysia",5.4164,100.3327
Ichor Holdings,Instruments and apparatus for measuring or checking the flow or level of liquids,"Fremont, California, USA",37.5483,-121.9886
Ichor Holdings,Instruments and apparatus for measuring or checking the flow or level of liquids,"Tualatin, Oregon, USA",45.3843,-122.7631
FTAI Infrastructure Inc.,"Structures (excluding prefabricated buildings) and parts of structures, of iron or steel","Jeffersonville, Indiana, USA",38.2859,-85.7320
FTAI Infrastructure Inc.,"Structures (excluding prefabricated buildings) and parts of structures, of iron or steel","Mobile, Alabama, USA",30.6954,-88.0399
FTAI Infrastructure Inc.,Containers (including containers for transport of fluids) specially designed and equipped for carriage by one or more modes of transport,"Jeffersonville, Indiana, USA",38.2969,-85.7362
FTAI Infrastructure Inc.,Containers (including containers for transport of fluids) specially designed and equipped for carriage by one or more modes of transport,"Wilmington, North Carolina, USA",34.2257,-77.9447
TriMas Corporation,Closures for containers,"Rohnert Park, California, USA",38.3396,-122.7011
TriMas Corporation,Closures for containers,"Salem, Ohio, USA",40.9012,-80.8565
TriMas Corporation,Closures for containers,"San Miguel de Allende, Guanajuato, Mexico",20.9144,-100.7431
TriMas Corporation,Closures for containers,"Hangzhou, Zhejiang, China",30.2741,120.1551
TriMas Corporation,Closures for containers,"Pewaukee, Wisconsin, USA",43.0803,-88.2618
TriMas Corporation,Valves and similar appliances,"Monterrey, Mexico",25.6866,-100.3161
TriMas Corporation,Valves and similar appliances,"Rohnert Park, California, USA",38.3396,-122.7011
TriMas Corporation,Aluminum articles,"Indianapolis, Indiana, USA",39.768403,-86.158068
TriMas Corporation,Aluminum articles,"Rennes, France",48.117266,-1.677793
TriMas Corporation,Aluminum articles,"Rotherham, United Kingdom",53.432603,-1.363500
The ODP Corporation,"Registers, account books, notebooks, order books, receipt books, letter pads, memorandum pads, diaries and similar articles","Nashville, Tennessee",36.1627,-86.7816
The ODP Corporation,"Registers, account books, notebooks, order books, receipt books, letter pads, memorandum pads, diaries and similar articles","Dallas, Texas",32.7767,-96.7970
"Tarsus Pharmaceuticals, Inc.",Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses,"Irvine, California, USA",33.6846,-117.8265
"Mativ Holdings, Inc.","Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., weighing more than 150 g/m2","Middletown, Delaware, USA",39.4497,-75.7163
"Mativ Holdings, Inc.","Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., weighing more than 150 g/m2","Richmond, Virginia, USA",37.5407,-77.4360
"Mativ Holdings, Inc.","Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., weighing more than 150 g/m2","Prudnik, Poland",50.3249,17.5808
"Mativ Holdings, Inc.","Paper and paperboard, surface-colored, surface-decorated or printed, coated, impregnated or covered with plastics","Alpharetta, Georgia, USA",34.0754,-84.2941
"Mativ Holdings, Inc.","Paper and paperboard, surface-colored, surface-decorated or printed, coated, impregnated or covered with plastics","Richmond, Virginia, USA",37.5407,-77.4360
"Mativ Holdings, Inc.","Paper and paperboard, surface-colored, surface-decorated or printed, coated, impregnated or covered with plastics","Sant Cugat del Vallès, Spain",41.4704,2.0823
Gorman-Rupp Company,Centrifugal Pumps,"Mansfield, Ohio, USA",40.7584,-82.5154
Gorman-Rupp Company,Centrifugal Pumps,"Bellville, Ohio, USA",40.6203,-82.5113
Gorman-Rupp Company,Parts of Pumps,"Mansfield, Ohio, USA",40.7584,-82.5154
Gorman-Rupp Company,Parts of Pumps,"Sandusky, Ohio, USA",41.4489,-82.7079
"Array Technologies, Inc.",Solar Trackers,"Albuquerque, New Mexico, USA",35.0844,-106.6504
"Array Technologies, Inc.",Metal Structures for Solar Panels,"Albuquerque, New Mexico, USA",35.0844,-106.6504
"A10 Networks, Inc.",Networking Equipment,"San Jose, California, USA",37.3382,-121.8863
"A10 Networks, Inc.",Other Telecommunications Equipment,"San Jose, California, USA",37.3382,-121.8863
"A10 Networks, Inc.",Other Telecommunications Equipment,"Taipei, Taiwan",25.0330,121.5654
"A10 Networks, Inc.",Other Telecommunications Equipment,"Tokyo, Japan",35.6895,139.6917
CECO Environmental Corp.,Industrial Fans and Blowers,"Dallas, Texas, USA",32.7767,-96.7970
CECO Environmental Corp.,Industrial Fans and Blowers,"Shanghai, China",31.2304,121.4737
Gogo Inc.,Wireless telecommunications equipment,"Broomfield, Colorado, USA",39.9205,-105.0867
Products,Lead-acid accumulators (batteries),Example Location 1,34.0522,-118.2437
Products,Lead-acid accumulators (batteries),Example Location 2,40.7128,-74.0060
"PureCycle Technologies, Inc.","Polymers of propylene, in primary forms","Ironton, Ohio, USA",38.5367,-82.6824
"MiMedx Group, Inc","Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic uses, in dosage forms","Marietta, Georgia, USA",33.9526,-84.5499
"MiMedx Group, Inc","Wound care dressings, impregnated or coated with pharmaceutical substances","Marietta, Georgia, USA",33.9532,-84.5500
"HCI Group, Inc.","Boards, Panels, Consoles, Desks, Cabinets and Other Bases","Tampa, Florida, USA",27.9506,-82.4572
"Evolus, Inc.",Botulinum Toxin Type A,"Daewoong Pharmaceutical Co., Ltd., Hwaseong, South Korea",37.2083,126.9747
Columbus McKinnon Corporation,Pulley tackle and hoists other than skip hoists or hoists of a kind used for raising vehicles,"Getzville, New York, USA",43.0195,-78.7625
Columbus McKinnon Corporation,Pulley tackle and hoists other than skip hoists or hoists of a kind used for raising vehicles,"Wuppertal, Germany",51.2562,7.1508
Columbus McKinnon Corporation,Pulley tackle and hoists other than skip hoists or hoists of a kind used for raising vehicles,"Hangzhou, China",30.2900,120.1600
Columbus McKinnon Corporation,Pulley tackle and hoists other than skip hoists or hoists of a kind used for raising vehicles,"Pune, India",18.5204,73.8567
Columbus McKinnon Corporation,Electric hoists,"Wadesboro, North Carolina, USA",34.9682,-80.0770
Columbus McKinnon Corporation,Electric hoists,"Kissing, Germany",48.2940,10.9700
Columbus McKinnon Corporation,Electric hoists,"Shanghai, China",31.2304,121.4737
"Aris Water Solutions, Inc.","Pumps for liquids, whether or not fitted with measuring devices","Midland, Texas",31.9974,-102.0779
"Aris Water Solutions, Inc.","Pumps for liquids, whether or not fitted with measuring devices","Odessa, Texas",31.8457,-102.3676
Aurinia Pharmaceuticals Inc,Immunosuppressive Medicaments,"Brampton, Ontario, Canada",43.7315,-79.7624
Target Hospitality Corp.,Prefabricated Buildings,"Permian Basin, Texas",31.9686,-102.8312
Target Hospitality Corp.,Prefabricated Buildings,"Bakken Region, North Dakota",47.5515,-101.0020
Target Hospitality Corp.,Prefabricated Buildings,"Eagle Ford Shale, Texas",28.0826,-98.7420
International Game Technology,"Other games, operated by coins, banknotes, bank cards, tokens or by any other means of payment","Reno, Nevada, USA",39.5296,-119.8138
International Game Technology,"Other games, operated by coins, banknotes, bank cards, tokens or by any other means of payment","Las Vegas, Nevada, USA",36.1699,-115.1398
International Game Technology,"Other games, operated by coins, banknotes, bank cards, tokens or by any other means of payment","Providence, Rhode Island, USA",41.8240,-71.4128
"Allegro MicroSystems, Inc.",Integrated Circuits (ICs),"Manila, Philippines",14.5995,120.9842
"Allegro MicroSystems, Inc.",Integrated Circuits (ICs),"Simoes Filho, Brazil",-12.7860,-38.3909
"Allegro MicroSystems, Inc.",Semiconductor-based Sensors,"Manchester, New Hampshire, USA",42.9956,-71.4548
"Allegro MicroSystems, Inc.",Semiconductor-based Sensors,"Manila, Philippines",14.5995,120.9842
"Allegro MicroSystems, Inc.",Power Management ICs,"Manchester, New Hampshire, USA",42.9956,-71.4548
"Allegro MicroSystems, Inc.",Power Management ICs,"Baguio City, Philippines",16.4023,120.5960
Avient Corporation,"Propylene Copolymers, in primary forms","Avon Lake, Ohio, USA",41.5012,-82.0287
Avient Corporation,"Propylene Copolymers, in primary forms","Suzhou, Jiangsu, China",31.2983,120.5832
Avient Corporation,"Polyvinyl Chloride, not mixed with any other substances, in primary forms","Avon Lake, Ohio, USA",41.5051,-82.0287
Target Hospitality Corp.,Mattresses and Mattress Supports,"Odessa, Texas",31.8457,-102.3676
Target Hospitality Corp.,Mattresses and Mattress Supports,"Williston, North Dakota",48.1467,-103.6170
"Beazer Homes USA, Inc.",Prefabricated Buildings,"Charleston, South Carolina",32.7765,-79.9311
