Product Name,Location,Latitude,Longitude
Structures of iron or steel,"Tata Steel, Jamshedpur, Jharkhand, India",22.8046,86.2029
Structures of iron or steel,"Thyssenkrupp Steel, Duisburg, Germany",51.4344,6.7623
Structures of iron or steel,"POSCO, Pohang, South Korea",36.019,129.3435
Glass fiber products,"Jinzhou, China",41.1076,121.1417
Glass fiber products,"Owens Corning, Anderson, South Carolina, USA",34.5034,-82.6501
Glass fiber products,"Johns Manville, Waterville, Ohio, USA",41.4959,-83.7597
"Enzymes; prepared enzymes, not elsewhere specified or included","Novozymes, Bagsvaerd, Denmark",55.7539,12.4598
"Enzymes; prepared enzymes, not elsewhere specified or included","DuPont Industrial Biosciences, Palo Alto, California, USA",37.4419,-122.143
"Enzymes; prepared enzymes, not elsewhere specified or included","BASF SE, Ludwigshafen, Germany",49.48,8.4336
"Enzymes; prepared enzymes, not elsewhere specified or included","DSM, Delft, Netherlands",51.9995,4.3626
"Enzymes; prepared enzymes, not elsewhere specified or included","Advanced Enzyme Technologies, Maharashtra, India",19.7515,75.7139
"Enzymes; prepared enzymes, not elsewhere specified or included","Amano Enzyme Inc., Nagoya, Japan",35.1815,136.9066
Electronic integrated circuits,"Rochester, New York, USA",43.1566,-77.6088
Electronic integrated circuits,"Wetzlar, Hesse, Germany",50.5533,8.5021
Electronic integrated circuits,"Tokyo, Japan",35.6895,139.6917
Electronic integrated circuits,"Shenzhen, Guangdong, China",22.5431,114.0579
Electronic integrated circuits,"Bangalore, Karnataka, India",12.9716,77.5946
Lenses,"Utsunomiya, Tochigi, Japan",36.5658,139.8836
Lenses,"Tochigi, Japan",36.5658,139.8836
Lenses,"Ayutthaya, Thailand",14.3532,100.5684
Lenses,"Oberkochen, Germany",48.78,10.104
Lenses,"Aizu, Fukushima, Japan",37.4941,139.9293
Lenses,"Hirosaki, Aomori, Japan",40.6031,140.4644
Lenses,"Taiwa, Miyagi, Japan",38.4258,140.8812
Lenses,"Shirakawa, Fukushima, Japan",37.1183,140.2027
Objective lenses for cameras,"Utsunomiya, Tochigi, Japan",36.5658,139.8836
Objective lenses for cameras,"Yokohama, Kanagawa, Japan",35.4437,139.638
Objective lenses for cameras,"Atsugi, Kanagawa, Japan",35.4421,139.3644
Objective lenses for cameras,"Hachioji, Tokyo, Japan",35.6574,139.3398
Objective lenses for cameras,"Sendai, Miyagi, Japan",38.2682,140.8694
Electronic integrated circuits,"Samsung Electronics, Hwaseong, South Korea",37.1884,126.8284
Electronic integrated circuits,"Sony Semiconductor Solutions, Kumamoto, Japan",32.8031,130.7079
Electronic integrated circuits,"TSMC, Hsinchu, Taiwan",24.7945,120.993
Electronic integrated circuits,"Intel Corporation, Hillsboro, Oregon, USA",45.531,-122.9155
Electronic integrated circuits,"STMicroelectronics, Crolles, France",45.2769,5.8851
"Optical media for software, recorded","Blythewood, South Carolina, USA",34.2143,-80.9734
"Optical media for software, recorded","Salem, New Hampshire, USA",42.7868,-71.2009
"Optical media for software, recorded","Shannon, County Clare, Ireland",52.7033,-8.8642
"Optical media for software, recorded","Kanagawa, Japan",35.4478,139.6425
"Optical media for software, recorded","Guangzhou, Guangdong, China",23.1291,113.2644
Electronic integrated circuits,"Intel Corporation, Chandler, Arizona, USA",33.3076,-111.8448
Electronic integrated circuits,"Samsung Electronics, Giheung, South Korea",37.2763,127.1077
Electronic integrated circuits,"Taiwan Semiconductor Manufacturing Company, Hsinchu, Taiwan",24.7956,120.9937
Electronic integrated circuits,"GlobalFoundries, Malta, New York, USA",42.9816,-73.8074
Electronic integrated circuits,"Texas Instruments, Dallas, Texas, USA",32.9098,-96.7522
Electronic integrated circuits,"Hsinchu Science Park, Taiwan",24.7849,120.9939
Electronic integrated circuits,"Silicon Valley, California, USA",37.3875,-122.0575
Electronic integrated circuits,"Kulim Hi-Tech Park, Malaysia",5.4653,100.5875
Electronic integrated circuits,"Kyoto, Japan",35.0116,135.7681
Electronic integrated circuits,"Dresden, Germany",51.0504,13.7373
"Electrical transformers, static converters","Schneider Electric, Grenoble, France",45.1885,5.7245
"Electrical transformers, static converters","ABB, Västerås, Sweden",59.6162,16.5528
"Electrical transformers, static converters","Siemens, Nuremberg, Germany",49.4521,11.0767
"Electrical transformers, static converters","General Electric, Pittsfield, Massachusetts, USA",42.4501,-73.2454
"Electrical transformers, static converters","Mitsubishi Electric, Fukuoka, Japan",33.5902,130.4017
Fixed resistors,"Vishay Intertechnology, Malvern, Pennsylvania, USA",40.0362,-75.513
Fixed resistors,"Yageo Corporation, Kaohsiung, Taiwan",22.6273,120.3014
Fixed resistors,"KOA Speer Electronics, Bradford, Pennsylvania, USA",41.9592,-78.6407
Fixed resistors,"Panasonic Electronic Devices, Kadoma, Osaka, Japan",34.7405,135.5736
Fixed resistors,"Rohm Co., Ltd., Kyoto, Japan",35.0116,135.7681
"Instruments and appliances used in medical, surgical or veterinary sciences","Warsaw, Poland",52.2297,21.0122
"Instruments and appliances used in medical, surgical or veterinary sciences","Tuttlingen, Germany",47.985,8.8187
"Instruments and appliances used in medical, surgical or veterinary sciences","Memphis, Tennessee, USA",35.1495,-90.049
"Instruments and appliances used in medical, surgical or veterinary sciences","Sialkot, Pakistan",32.4945,74.5229
"Instruments and appliances used in medical, surgical or veterinary sciences","Shanghai, China",31.2304,121.4737
Electronic integrated circuits,"San Jose, California, USA",37.3382,-121.8863
Electronic integrated circuits,"Hsinchu, Taiwan",24.8138,120.9675
Electronic integrated circuits,"Dresden, Germany",51.0504,13.7373
Electronic integrated circuits,"Penang, Malaysia",5.4164,100.3327
Electronic integrated circuits,"Austin, Texas, USA",30.2672,-97.7431
Electronic integrated circuits,"Samsung Electronics, Hwaseong, South Korea",37.206,126.8432
Electronic integrated circuits,"TSMC, Hsinchu, Taiwan",24.7968,120.9969
Electronic integrated circuits,"Intel Corporation, Chandler, Arizona, USA",33.27,-111.8413
Electronic integrated circuits,"Micron Technology, Boise, Idaho, USA",43.615,-116.2023
Electronic integrated circuits,"SK Hynix, Icheon, South Korea",37.2792,127.4429
Electronic integrated circuits,"Western Digital, San Jose, California, USA",37.3382,-121.8863
Electronic integrated circuits,"Kioxia Corporation, Yokkaichi, Japan",34.9653,136.6194
Prepared unrecorded media for sound recording or similar recording,"Tateno Plant, Fujifilm Corporation, Minamiashigara, Japan",35.3191,139.1071
Prepared unrecorded media for sound recording or similar recording,"Sony DADC, Anif, Austria",47.7542,13.0708
Prepared unrecorded media for sound recording or similar recording,"Imation Corp, Oakdale, Minnesota, USA",45.0059,-92.9602
Prepared unrecorded media for sound recording or similar recording,"Ritek Corporation, Hsinchu, Taiwan",24.8138,120.9675
Prepared unrecorded media for sound recording or similar recording,"Moser Baer India Limited, Greater Noida, India",28.4744,77.503
Corn (Maize),"Iowa, United States",42.032974,-93.581543
Corn (Maize),"Paraná, Brazil",-24.891682,-51.660156
Corn (Maize),"Punjab, India",30.733315,76.779418
Corn (Maize),"Shandong, China",36.342709,118.149685
Corn (Maize),"Buenos Aires, Argentina",-34.603722,-58.381592
Electronic integrated circuits,"Hsinchu Science Park, Taiwan",24.7849,121
Electronic integrated circuits,"Silicon Valley, California, USA",37.3875,-122.0575
Electronic integrated circuits,"Dresden, Germany",51.0504,13.7373
Electronic integrated circuits,"Pyeongtaek, South Korea",36.987,127.112
Electronic integrated circuits,"Bangalore, India",12.9716,77.5946
Corn Flour,"Cargill Corn Milling, Blair, Nebraska, USA",41.5445,-96.1294
Corn Flour,"Archer Daniels Midland Company, Decatur, Illinois, USA",39.8554,-88.929
Corn Flour,"Grupo Minsa, Gómez Palacio, Durango, Mexico",25.5552,-103.4795
Corn Flour,"Bunge North America, Atchison, Kansas, USA",39.5609,-95.1216
Corn Flour,"Gruma (Maseca), Monterrey, Nuevo León, Mexico",25.6866,-100.3161
Starch Production,"Cargill, Cedar Rapids, Iowa, USA",41.9779,-91.6656
Starch Production,"Tate & Lyle, Decatur, Illinois, USA",39.8403,-88.9548
Starch Production,"Ingredion, Bedford Park, Illinois, USA",41.765,-87.756
Starch Production,"Roquette, Lestrem, Hauts-de-France, France",50.6203,2.6321
Starch Production,"ADM, Clinton, Iowa, USA",41.8445,-90.1887
Wheat and meslin,"Great Plains, United States",39.8283,-98.5795
Wheat and meslin,"Punjab, India",30.7333,76.7794
Wheat and meslin,Western Australia,-25.0423,122.2732
Wheat and meslin,"Saskatchewan, Canada",52.9399,-106.4509
Wheat and meslin,"Normandy, France",49.4431,1.0993
Maize starch,"Cedar Rapids, Iowa, USA",41.9779,-91.6656
Maize starch,"Decatur, Illinois, USA",39.8403,-88.9548
Maize starch,"Tate & Lyle, Loudon, Tennessee, USA",35.7381,-84.3338
Maize starch,"Ingredion, Indianapolis, Indiana, USA",39.7684,-86.1581
Maize starch,"Roquette, Lestrem, France",50.6134,2.6411
Maize starch,"Gujarat Ambuja, Himachal Pradesh, India",31.1048,77.1734
Maize starch,"Cargill, Krefeld, Germany",51.3388,6.5853
Electronic integrated circuits,"Hsinchu Science Park, Hsinchu, Taiwan",24.7849,120.997
Electronic integrated circuits,"Silicon Valley, California, USA",37.3875,-122.0575
Electronic integrated circuits,"Dresden, Saxony, Germany",51.0504,13.7373
Electronic integrated circuits,"Bangalore, Karnataka, India",12.9716,77.5946
Electronic integrated circuits,"Shenzhen, Guangdong, China",22.5431,114.0579
Optical media,"Guangzhou, China",23.1291,113.2644
Optical media,"Salem, New Hampshire, USA",42.7884,-71.2009
Optical media,"Shizuoka, Japan",34.9756,138.3828
"Acrylic polymers in primary forms, n.e.s.","Ludwigshafen, Germany",49.4794,8.4461
"Acrylic polymers in primary forms, n.e.s.","Kanagawa, Japan",35.4475,139.6425
"Acrylic polymers in primary forms, n.e.s.","Shanghai, China",31.2304,121.4737
"Acrylic polymers in primary forms, n.e.s.","Midland, Michigan, USA",43.6156,-84.2472
"Acrylic polymers in primary forms, n.e.s.","Antwerp, Belgium",51.2194,4.4025
Optical elements production,"Rochester, New York, USA",43.1566,-77.6088
Optical elements production,"Wetzlar, Germany",50.5531,8.5074
Optical elements production,"Shenzhen, China",22.5431,114.0579
Optical elements production,"Kyoto, Japan",35.0116,135.7681
Optical elements production,Singapore,1.3521,103.8198
Plastic Mounts and Fittings,"Shanghai, China",31.2304,121.4737
Plastic Mounts and Fittings,"Bangalore, India",12.9716,77.5946
Plastic Mounts and Fittings,"Frankfurt, Germany",50.1109,8.6821
Plastic Mounts and Fittings,"Detroit, Michigan, USA",42.3314,-83.0458
Plastic Mounts and Fittings,"São Paulo, Brazil",-23.5505,-46.6333
Optical Media: Software,"Redmond, Washington, USA",47.6739881,-122.121512
Optical Media: Software,"Cupertino, California, USA",37.322998,-122.032182
Optical Media: Software,"Dublin, Ireland",53.3498053,-6.2603097
Optical Media: Software,"Bangalore, Karnataka, India",12.9715987,77.5945627
Optical Media: Software,"Tokyo, Japan",35.6894875,139.6917064
Electronic integrated circuits,"Hsinchu, Taiwan",24.7849,120.9905
Electronic integrated circuits,"Santa Clara, California, USA",37.3541,-121.9552
Electronic integrated circuits,"Austin, Texas, USA",30.2672,-97.7431
Electronic integrated circuits,"Seoul, South Korea",37.5665,126.978
Electronic integrated circuits,"Dresden, Germany",51.0504,13.7373
Ash and Residues Containing Mainly Zinc,"Moerdijk, Netherlands",51.7,4.5
Ash and Residues Containing Mainly Zinc,"Feistritz, Austria",46.6667,13.3833
Ash and Residues Containing Mainly Zinc,"Jiujiang, Jiangxi, China",29.7048,116.0028
Ash and Residues Containing Mainly Zinc,"Balikesir, Turkey",39.6492,27.8827
Ash and Residues Containing Mainly Zinc,"Trail, British Columbia, Canada",49.0958,-117.7111
Lead waste and scrap,"Doe Run Company - Herculaneum Smelter, Missouri, USA",38.2619,-90.379
Lead waste and scrap,"Exide Technologies - Reading Smelter, Pennsylvania, USA",40.3566,-75.9279
Lead waste and scrap,"Recylex - Escaudoeuvres Plant, Nord-Pas-de-Calais, France",50.1778,3.2398
Lead waste and scrap,"Gravita India Limited - Jaipur Plant, Rajasthan, India",26.9124,75.7873
Lead waste and scrap,"Aqua Metals - McCarran Facility, Nevada, USA",39.6219,-119.5411
Safety fuses,"Houston, Texas, USA",29.7604,-95.3698
Safety fuses,"Birmingham, England, UK",52.4862,-1.8904
Detonating fuses,"Suwon, Gyeonggi Province, South Korea",37.2636,127.0286
Detonating fuses,"Bangalore, Karnataka, India",12.9716,77.5946
Percussion or detonating caps,"Albuquerque, New Mexico, USA",35.0844,-106.6504
Percussion or detonating caps,"Stockholm, Sweden",59.3293,18.0686
"Steel, stainless, in ingots or other primary forms","Outokumpu Stainless AB, Avesta, Sweden",60.1454,16.1698
"Steel, stainless, in ingots or other primary forms","Aperam Stainless Europe, Genk, Belgium",50.9652,5.491
"Steel, stainless, in ingots or other primary forms","POSCO, Pohang, South Korea",36.019,129.3435
"Steel, stainless, in ingots or other primary forms","Nippon Steel Corporation, Chiba, Japan",35.6073,140.1063
"Steel, stainless, in ingots or other primary forms","Thyssenkrupp Steel Europe AG, Duisburg, Germany",51.4344,6.7623
"Refined copper, unwrought, cathodes and sections of cathodes","Escondida Mine, Chile",-24.2725,-69.08
"Refined copper, unwrought, cathodes and sections of cathodes","Chuquicamata Mine, Chile",-22.2868,-68.9113
"Refined copper, unwrought, cathodes and sections of cathodes","Grasberg Mine, Indonesia",-4.0535,137.1166
"Refined copper, unwrought, cathodes and sections of cathodes","El Teniente, Chile",-34.0861,-70.3075
"Refined copper, unwrought, cathodes and sections of cathodes","Morenci Mine, Arizona, USA",33.0508,-109.2923
"Refined copper, unwrought, cathodes and sections of cathodes","Kennecott Utah Copper, Utah, USA",40.5218,-112.151
"Refined copper, unwrought, cathodes and sections of cathodes","Olympic Dam, Australia",-30.4333,136.8833
"Refined copper, unwrought, cathodes and sections of cathodes","Antamina, Peru",-9.7324,-77.0594
"Refined copper, unwrought, cathodes and sections of cathodes","Los Pelambres, Chile",-31.7036,-70.4861
"Refined copper, unwrought, cathodes and sections of cathodes","Toquepala, Peru",-17.2683,-70.6153
"Interchangeable tools for hand tools, whether or not power-operated","Sheffield, United Kingdom",53.3811,-1.4701
"Interchangeable tools for hand tools, whether or not power-operated","Tsubame, Niigata, Japan",37.6739,138.8764
"Interchangeable tools for hand tools, whether or not power-operated","Ludwigshafen, Germany",49.4774,8.4452
"Interchangeable tools for hand tools, whether or not power-operated","Rockford, Illinois, USA",42.2711,-89.0937
"Interchangeable tools for hand tools, whether or not power-operated","Taichung, Taiwan",24.1477,120.6736
Electronic integrated circuits,"Intel Corporation, Chandler, Arizona, USA",33.30616,-111.84125
Electronic integrated circuits,"Samsung Electronics, Hwaseong, South Korea",37.209,126.974
Electronic integrated circuits,"TSMC, Hsinchu, Taiwan",24.7945,120.993
Electronic integrated circuits,"Texas Instruments, Dallas, Texas, USA",32.9093,-96.63888
Electronic integrated circuits,"STMicroelectronics, Crolles, France",45.267,5.8929
Electronic integrated circuits,"Hsinchu, Taiwan",24.7849,120.992
Electronic integrated circuits,"Santa Clara, California, USA",37.3541,-121.9552
Electronic integrated circuits,"Seoul, South Korea",37.5665,126.978
Electronic integrated circuits,"Dresden, Germany",51.0504,13.7373
Electronic integrated circuits,"Bangalore, India",12.9716,77.5946
Parts and Accessories for Measuring Instruments,"Amberg, Germany",49.4415,11.862
Parts and Accessories for Measuring Instruments,"Shenzhen, China",22.5431,114.0579
Parts and Accessories for Measuring Instruments,"Penang, Malaysia",5.4164,100.3327
Parts and Accessories for Measuring Instruments,"Silicon Valley, California, USA",37.3875,-122.0575
Parts and Accessories for Measuring Instruments,"Kyoto, Japan",35.0116,135.7681
Electronic integrated circuits,"Intel Corporation, Chandler, Arizona, USA",33.27,-111.8413
Electronic integrated circuits,"Samsung Electronics, Hwaseong, South Korea",37.209,126.9799
Electronic integrated circuits,"Taiwan Semiconductor Manufacturing Company, Hsinchu, Taiwan",24.7945,120.9937
